ANO;MES;ID;TIPOEDIFICIO;EDIFICIO;DIRECCION;DISTRITO;BARRIO;COORDENADA-X;COORDENADA-Y;LONGITUD;LATITUD;SENSOR;TIPO;CLASE;GRUPO;UNIDADES;CONSUMO
2020;7;209;Centros escolares;CEIP Pi i Margall;PLAZA DOS DE MAYO, 2 28004 MADRID;CENTRO;UNIVERSIDAD;4.402.305.536.941.150;4.475.371.558.204.030;-37.046.107.649.803;404.268.327.144.929;CEIPPiiMargall_Electricidad;Externo;Energia activa;Activa Contador Gral - Bus;kWh;1037,7
2020;7;209;Centros escolares;CEIP Pi i Margall;PLAZA DOS DE MAYO, 2 28004 MADRID;CENTRO;UNIVERSIDAD;4.402.305.536.941.150;4.475.371.558.204.030;-37.046.107.649.803;404.268.327.144.929;CEIPPiiMargall_Gas;Externo;Gas;Gas;m3;0
2020;7;209;Centros escolares;CEIP Pi i Margall;PLAZA DOS DE MAYO, 2 28004 MADRID;CENTRO;UNIVERSIDAD;4.402.305.536.941.150;4.475.371.558.204.030;-37.046.107.649.803;404.268.327.144.929;CEIPPiiMargall_Electricidad;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;-1288,3
2020;7;1208;Centros culturales y bibliotecas;Biblioteca Gerardo Diego;CALLE MONTE AYA, 12 28031 MADRID;VILLA DE VALLECAS;CASCO H.VALLECAS;4.471.430.477.203.580;44.698.856.444.906.000;-362.267;4.037.788;AMBIBGDIEGO_Electricidad_General;Externo;Energia activa;Activa Interruptor Gral;kWh;12180
2020;7;1208;Centros culturales y bibliotecas;Biblioteca Gerardo Diego;CALLE MONTE AYA, 12 28031 MADRID;VILLA DE VALLECAS;CASCO H.VALLECAS;4.471.430.477.203.580;44.698.856.444.906.000;-362.267;4.037.788;AMBIBGDIEGO_Gas_General;Externo;Gas;Gas;m3;0
2020;7;1208;Centros culturales y bibliotecas;Biblioteca Gerardo Diego;CALLE MONTE AYA, 12 28031 MADRID;VILLA DE VALLECAS;CASCO H.VALLECAS;4.471.430.477.203.580;44.698.856.444.906.000;-362.267;4.037.788;AMBIBGDIEGO_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;1050
2020;7;20;Centros culturales y bibliotecas;Biblioteca P�o Baroja;CALLE ARGANDA, 12 28005 MADRID;ARGANZUELA;ACACIAS;439.946.873.359.263;4.472.423.861.704.340;-37.076.765.298.843;404.002.580.548.243;AMBIBPIOBAROJA_General;Externo;Energia activa;Activa Interruptor Gral;kWh;10509
2020;7;20;Centros culturales y bibliotecas;Biblioteca P�o Baroja;CALLE ARGANDA, 12 28005 MADRID;ARGANZUELA;ACACIAS;439.946.873.359.263;4.472.423.861.704.340;-37.076.765.298.843;404.002.580.548.243;AMBIBPIOBAROJA_Gas_General;Externo;Gas;Gas;m3;0
2020;7;20;Centros culturales y bibliotecas;Biblioteca P�o Baroja;CALLE ARGANDA, 12 28005 MADRID;ARGANZUELA;ACACIAS;439.946.873.359.263;4.472.423.861.704.340;-37.076.765.298.843;404.002.580.548.243;AMBIBPIOBAROJA_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;5662
2020;7;702;Centros culturales y bibliotecas;Biblioteca Pablo Neruda;CALLE ASCAO, 4 28017 MADRID;CIUDAD LINEAL;PUEBLO NUEVO;445.565.184.828.011;4.475.620.001.964.050;-3.641.747;40.429.437;AMBIBPABLONERUDA_Gas_General*0,72;Procesado;Gas;Gas;m3;0
2020;7;702;Centros culturales y bibliotecas;Biblioteca Pablo Neruda;CALLE ASCAO, 4 28017 MADRID;CIUDAD LINEAL;PUEBLO NUEVO;445.565.184.828.011;4.475.620.001.964.050;-3.641.747;40.429.437;AMBIBPABLONERUDA_Electricidad_General-AMBIBPABLONERUDA_Centro_Dia;Procesado;Energia activa;Ninguno;kWh;18044,9
2020;8;1937;Centros deportivos;CDM Luis Aragon�s;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;CANILLAS;44.672.193.157.318.300;4.479.594.566.444.300;-3.628.444;40.465.317;AMCDMLARAGONESVERANO_Interruptor_General;Externo;Energia activa;Activa Interruptor Gral;kWh;53441
2020;8;1937;Centros deportivos;CDM Luis Aragon�s;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;CANILLAS;44.672.193.157.318.300;4.479.594.566.444.300;-3.628.444;40.465.317;AMCDMLARAGONESVERANO_Gas_General;Externo;Gas;Ninguno;m3;3294,1
2020;8;1937;Centros deportivos;CDM Luis Aragon�s;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;CANILLAS;44.672.193.157.318.300;4.479.594.566.444.300;-3.628.444;40.465.317;AMCDMLARAGONESVERANO_Interruptor_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;17407
2020;8;1918;Centros deportivos;CDM Cerro Almod�var;CALLE CERRO DE ALMODOVAR, 9 28007 MADRID;VILLA DE VALLECAS;SANTA EUGENIA;4.488.387.331.292.700;4.470.403.717.932.470;-3.602.737;40.382.653;AMCDMCALMODOVARCT_Interruptor_General;Externo;Energia activa;Ninguno;kWh;23819
2020;8;1918;Centros deportivos;CDM Cerro Almod�var;CALLE CERRO DE ALMODOVAR, 9 28007 MADRID;VILLA DE VALLECAS;SANTA EUGENIA;4.488.387.331.292.700;4.470.403.717.932.470;-3.602.737;40.382.653;AMCDMCALMODOVARCT_Interruptor_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;136
2020;8;1889;Centros deportivos;CDM Pueblo Nuevo;CALLE FRANCISCO RIOJA, 14 28017 MADRID;CIUDAD LINEAL;PUEBLO NUEVO;44.583.939.538.668.300;4.475.685.173.374.120;-363.852;40.430.042;AMCDMPUEBLONUEVO_Interruptor_General;Externo;Energia activa;Activa Interruptor Gral;kWh;2433
2020;8;1889;Centros deportivos;CDM Pueblo Nuevo;CALLE FRANCISCO RIOJA, 14 28017 MADRID;CIUDAD LINEAL;PUEBLO NUEVO;44.583.939.538.668.300;4.475.685.173.374.120;-363.852;40.430.042;AMCDMPUEBLONUEVO_Gas_general;Externo;Gas;Ninguno;m3;0
2020;8;1889;Centros deportivos;CDM Pueblo Nuevo;CALLE FRANCISCO RIOJA, 14 28017 MADRID;CIUDAD LINEAL;PUEBLO NUEVO;44.583.939.538.668.300;4.475.685.173.374.120;-363.852;40.430.042;AMCDMPUEBLONUEVO_Interruptor_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;945
2020;8;1119;Centros mixtos;CDI Arganzuela;CALLE CANARIAS, 17 28045 MADRID;ARGANZUELA;PALOS DE MOGUER;44.098.711.269.892.400;44.726.821.351.582.500;-36.954.429.745.674;404.026.590.845.045;AMCDIARGANZUELA_Contador_Electricidad;Externo;Energia activa;Activa Contador Gral - Bus;kWh;50748
2020;8;1119;Centros mixtos;CDI Arganzuela;CALLE CANARIAS, 17 28045 MADRID;ARGANZUELA;PALOS DE MOGUER;44.098.711.269.892.400;44.726.821.351.582.500;-36.954.429.745.674;404.026.590.845.045;AMCDIARGANZUELA_Contador_Gas;Externo;Gas;Gas;m3;212,6
2020;8;1119;Centros mixtos;CDI Arganzuela;CALLE CANARIAS, 17 28045 MADRID;ARGANZUELA;PALOS DE MOGUER;44.098.711.269.892.400;44.726.821.351.582.500;-36.954.429.745.674;404.026.590.845.045;AMCDIARGANZUELA_Contador_Electricidad;Externo;Energia reactiva;Reactiva tarifa 6.1A;kVAr;18668
2020;8;1929;Centros deportivos;CDM Hortaleza;CARRETERA ESTACION DE HORTALEZA, 11 28033 MADRID;HORTALEZA;AP�STOL SANTIAGO;4.446.833.187.308.760;4.481.107.056.204.390;-3.652.621;40.478.809;AMCDMHORTALEZACT_Interruptor_General;Externo;Energia activa;Activa Interruptor Gral;kWh;24854
2020;8;1929;Centros deportivos;CDM Hortaleza;CARRETERA ESTACION DE HORTALEZA, 11 28033 MADRID;HORTALEZA;AP�STOL SANTIAGO;4.446.833.187.308.760;4.481.107.056.204.390;-3.652.621;40.478.809;AMCDMHORTALEZACT_Gas_General;Externo;Gas;Ninguno;m3;2653
2020;8;1929;Centros deportivos;CDM Hortaleza;CARRETERA ESTACION DE HORTALEZA, 11 28033 MADRID;HORTALEZA;AP�STOL SANTIAGO;4.446.833.187.308.760;4.481.107.056.204.390;-3.652.621;40.478.809;AMCDMHORTALEZACT_Interruptor_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;5470
2020;8;304;Centros escolares;CEIP Pradolongo;CALLE PARQUE DE LA PALOMA, 9 28026 MADRID;USERA;ZOFIO;4.392.357.269.480.180;4.470.063.370.086.310;-3.715.831;40.378.942;AMCPPRADOLONGO_Electricidad_General;Externo;Energia activa;Activa Interruptor Gral;kWh;2266,4
2020;8;304;Centros escolares;CEIP Pradolongo;CALLE PARQUE DE LA PALOMA, 9 28026 MADRID;USERA;ZOFIO;4.392.357.269.480.180;4.470.063.370.086.310;-3.715.831;40.378.942;AMCPPRADOLONGO_Gas_General;Externo;Gas;Ninguno;m3;0
2020;8;304;Centros escolares;CEIP Pradolongo;CALLE PARQUE DE LA PALOMA, 9 28026 MADRID;USERA;ZOFIO;4.392.357.269.480.180;4.470.063.370.086.310;-3.715.831;40.378.942;AMCPPRADOLONGO_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;0,7
2020;8;108;Centros escolares;CEIP Puerto Rico;CALLE SEGURA, 74 28041 MADRID;USERA;ORCASITAS;4.389.556.114.543.370;4.468.897.524.748.010;-3.719.019;40.368.419;AMCPPRICO_Electricidad_General;Externo;Energia activa;Activa Interruptor Gral;kWh;820,9
2020;8;108;Centros escolares;CEIP Puerto Rico;CALLE SEGURA, 74 28041 MADRID;USERA;ORCASITAS;4.389.556.114.543.370;4.468.897.524.748.010;-3.719.019;40.368.419;AMCPPRICO_Gas_General;Externo;Gas;Ninguno;m3;0
2020;8;108;Centros escolares;CEIP Puerto Rico;CALLE SEGURA, 74 28041 MADRID;USERA;ORCASITAS;4.389.556.114.543.370;4.468.897.524.748.010;-3.719.019;40.368.419;AMCPPRICO_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;0
2020;8;116;Centros escolares;CEIP Ntra Sra de la Paloma;CALLE TABERNILLAS, 2 28005 MADRID;CENTRO;PALACIO;4.396.427.023.183.110;4.473.629.386.328.640;-3.711.375;40.411.096;AMCPPALOMA_Electricidad_General;Externo;Energia activa;Activa Interruptor Gral;kWh;2184,4
2020;8;116;Centros escolares;CEIP Ntra Sra de la Paloma;CALLE TABERNILLAS, 2 28005 MADRID;CENTRO;PALACIO;4.396.427.023.183.110;4.473.629.386.328.640;-3.711.375;40.411.096;AMCPPALOMA_Gas;Externo;Gas;Gas;m3;160,5
2020;8;116;Centros escolares;CEIP Ntra Sra de la Paloma;CALLE TABERNILLAS, 2 28005 MADRID;CENTRO;PALACIO;4.396.427.023.183.110;4.473.629.386.328.640;-3.711.375;40.411.096;AMCPPALOMA_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;0,2
2020;8;906;Centros culturales y bibliotecas;CC Conde Duque;CALLE CONDE DUQUE, 11 28015 MADRID;CENTRO;UNIVERSIDAD;43.971.607.760.348.200;4.475.426.585.031.900;-3.710.680.603.981;404.272.912.991.656;acciona_condeduque;telemedida;Energia activa;Activa Contador Gral - Bus;kWh;377001
2020;8;906;Centros culturales y bibliotecas;CC Conde Duque;CALLE CONDE DUQUE, 11 28015 MADRID;CENTRO;UNIVERSIDAD;43.971.607.760.348.200;4.475.426.585.031.900;-3.710.680.603.981;404.272.912.991.656;acciona_condeduque;telemedida;Energia reactiva;Reactiva tarifa 6.1A;kVAr;57252
2020;8;1174;Centros administrativos;Sede AG Hacienda;CALLE ALCALA, 45 28014 MADRID;CENTRO;JUSTICIA;44.093.723.804.780.700;4.474.516.898.001.720;-3.696.201;40.419.184;acciona_sedeaghacienda;telemedida;Energia activa;Ninguno;kWh;107370
2020;8;1174;Centros administrativos;Sede AG Hacienda;CALLE ALCALA, 45 28014 MADRID;CENTRO;JUSTICIA;44.093.723.804.780.700;4.474.516.898.001.720;-3.696.201;40.419.184;acciona_sedeaghacienda;telemedida;Energia reactiva;Ninguno;kVAr;20515
2020;8;1771;Centros deportivos;CDM La Mas�;CALLE MASO, 80 (C/V VENTISQUERO DE LA CONDESA) 28034 MADRID;FUENCARRAL-EL PARDO;MIRASIERRA;43.937.453.410.954.900;4.481.857.029.131.130;-37.153.208.255.768;404.851.944.115.249;AMCDMLAMASO_GeneralBT;Externo;Energia activa;Activa Interruptor Gral;kWh;74549
2020;8;1771;Centros deportivos;CDM La Mas�;CALLE MASO, 80 (C/V VENTISQUERO DE LA CONDESA) 28034 MADRID;FUENCARRAL-EL PARDO;MIRASIERRA;43.937.453.410.954.900;4.481.857.029.131.130;-37.153.208.255.768;404.851.944.115.249;AMCDMLAMASO_Gas;Externo;Gas;Gas;m3;0
2020;8;1771;Centros deportivos;CDM La Mas�;CALLE MASO, 80 (C/V VENTISQUERO DE LA CONDESA) 28034 MADRID;FUENCARRAL-EL PARDO;MIRASIERRA;43.937.453.410.954.900;4.481.857.029.131.130;-37.153.208.255.768;404.851.944.115.249;AMCDMLAMASO_GeneralBT;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;0
2020;8;288;Centros culturales y bibliotecas;CC La Vaguada;AVENIDA� MONFORTE DE LEMOS, 38 28029 MADRID;FUENCARRAL-EL PARDO;EL PILAR;4.398.907.387.728.190;4.481.167.137.801.540;-37.091.651.558.876;404.790.171.574.762;AMLAVAGUADACCULTURAL_General_CC;Externo;Energia activa;Ninguno;kWh;63069
2020;8;288;Centros culturales y bibliotecas;CC La Vaguada;AVENIDA� MONFORTE DE LEMOS, 38 28029 MADRID;FUENCARRAL-EL PARDO;EL PILAR;4.398.907.387.728.190;4.481.167.137.801.540;-37.091.651.558.876;404.790.171.574.762;AMLAVAGUADACCULTURAL_Gas_CC;Externo;Gas;Gas;m3;0
2020;8;853;Centros culturales y bibliotecas;Biblioteca Gloria Fuertes;AVENIDA LOGRO�O, 179 28042 MADRID;BARAJAS;CORRALEJOS;4.496.621.633.752.960;4.479.050.269.466.980;-3.593.721;40.460.597;AMBIBGLORIAFUERTES_Electricidad_General* 0,572;Procesado;Energia activa;Ninguno;kWh;2263,404
2020;8;853;Centros culturales y bibliotecas;Biblioteca Gloria Fuertes;AVENIDA LOGRO�O, 179 28042 MADRID;BARAJAS;CORRALEJOS;4.496.621.633.752.960;4.479.050.269.466.980;-3.593.721;40.460.597;AMBIBGLORIAFUERTES_Gas_General* 0,6;Procesado;Gas;Gas;m3;2,46
2020;8;1763;Centros culturales y bibliotecas;Biblioteca Francisco Ayala;BULEVAR INDALECIO PRIETO, 21 28032 MADRID;VIC�LVARO;VALDEBERNARDO;44.729.595.784.966.900;447.232.586.548.837;-36.210.706.830.025;403.998.728.193.385;0,2077 * (AMBIBFAYALA_Enfriadora + AMBIBFAYALA_General_Clima) + AMBIBFAYALA_General_Biblioteca;Procesado;Energia activa;Ninguno;kWh;7894,8713
2020;8;1763;Centros culturales y bibliotecas;Biblioteca Francisco Ayala;BULEVAR INDALECIO PRIETO, 21 28032 MADRID;VIC�LVARO;VALDEBERNARDO;44.729.595.784.966.900;447.232.586.548.837;-36.210.706.830.025;403.998.728.193.385;0,267 * AMBIBFAYALA_Gas_General;Procesado;Gas;Gas;m3;0
2020;8;1825;Centros deportivos;CDM Concepci�n;CALLE JOSE DEL HIERRO, 5 28027 MADRID;CIUDAD LINEAL;CONCEPCI�N;445.003.742.603.455;4.476.491.388.690.850;-3.648.441;4.043.725;AMCDMCONCEPCION_CGBT_Interruptor_General;Externo;Energia activa;Activa Interruptor Gral;kWh;28569
2020;8;1825;Centros deportivos;CDM Concepci�n;CALLE JOSE DEL HIERRO, 5 28027 MADRID;CIUDAD LINEAL;CONCEPCI�N;445.003.742.603.455;4.476.491.388.690.850;-3.648.441;4.043.725;AMCDMCONCEPCIONVEST_Gas_General;Externo;Gas;Ninguno;m3;1887
2020;8;1825;Centros deportivos;CDM Concepci�n;CALLE JOSE DEL HIERRO, 5 28027 MADRID;CIUDAD LINEAL;CONCEPCI�N;445.003.742.603.455;4.476.491.388.690.850;-3.648.441;4.043.725;AMCDMCONCEPCION_CGBT_Interruptor_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;5224
2020;8;631;Centros deportivos;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;LAS �GUILAS;4.344.998.495.017.540;4.470.564.278.982.010;-37.716.686.725.616;403.830.956.005.522;AMCDMALUCHECT_CT_General;Externo;Energia activa;Ninguno;kWh;36139
2020;8;631;Centros deportivos;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;LAS �GUILAS;4.344.998.495.017.540;4.470.564.278.982.010;-37.716.686.725.616;403.830.956.005.522;AMCDMALUCHECT_Gas_Piscinas;Externo;Gas;Gas;m3;0
2020;8;631;Centros deportivos;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;LAS �GUILAS;4.344.998.495.017.540;4.470.564.278.982.010;-37.716.686.725.616;403.830.956.005.522;AMCDMALUCHECT_CT_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;3631
2020;8;1028;Centros escolares;CEIP Madro�o;CALLE LAS MARISMAS, 14 28038 MADRID;PUENTE DE VALLECAS;NUMANCIA;4.443.867.276.747.290;4.472.608.306.362.500;-3.655.376;40.402.228;AMCPMADRONO_Electricidad_General;Externo;Energia activa;Activa Interruptor Gral;kWh;1888,3
2020;8;1028;Centros escolares;CEIP Madro�o;CALLE LAS MARISMAS, 14 28038 MADRID;PUENTE DE VALLECAS;NUMANCIA;4.443.867.276.747.290;4.472.608.306.362.500;-3.655.376;40.402.228;AMCPMADRONO_Gas;Externo;Gas;Gas;m3;0,1
2020;8;1028;Centros escolares;CEIP Madro�o;CALLE LAS MARISMAS, 14 28038 MADRID;PUENTE DE VALLECAS;NUMANCIA;4.443.867.276.747.290;4.472.608.306.362.500;-3.655.376;40.402.228;AMCPMADRONO_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;150,3
2020;8;850;Centros culturales y bibliotecas;Biblioteca Miguel Delibes;CALLE ARROYO BELINCOSO, 11 (JUNTO A CENTRO CULTURAL EDUARDO CHILLIDA) 28030 MADRID;MORATALAZ;MEDIA LEGUA;4.445.895.301.670.020;4.473.440.919.599.180;-36.530.587.077.141;404.097.421.858.525;AMBIBMDELIBES_Electricidad_General;Externo;Energia activa;Activa Interruptor Gral;kWh;20324
2020;8;850;Centros culturales y bibliotecas;Biblioteca Miguel Delibes;CALLE ARROYO BELINCOSO, 11 (JUNTO A CENTRO CULTURAL EDUARDO CHILLIDA) 28030 MADRID;MORATALAZ;MEDIA LEGUA;4.445.895.301.670.020;4.473.440.919.599.180;-36.530.587.077.141;404.097.421.858.525;AMBIBMDELIBES_Gas_General;Externo;Gas;Gas;m3;0
2020;8;850;Centros culturales y bibliotecas;Biblioteca Miguel Delibes;CALLE ARROYO BELINCOSO, 11 (JUNTO A CENTRO CULTURAL EDUARDO CHILLIDA) 28030 MADRID;MORATALAZ;MEDIA LEGUA;4.445.895.301.670.020;4.473.440.919.599.180;-36.530.587.077.141;404.097.421.858.525;AMBIBMDELIBES_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;12504
2020;8;772;Centros administrativos;JMD Centro;CALLE MAYOR, 72 28013 MADRID;CENTRO;PALACIO;43.970.082.290.410.800;4.474.124.142.600.910;-37.107.369.303.703;404.155.572.059.031;JuntaDistritoCentroSotano_Electricidad;Externo;Energia activa;Activa Contador Gral - Bus;kWh;
2020;8;772;Centros administrativos;JMD Centro;CALLE MAYOR, 72 28013 MADRID;CENTRO;PALACIO;43.970.082.290.410.800;4.474.124.142.600.910;-37.107.369.303.703;404.155.572.059.031;JuntaDistritoCentroAzotea_Gas;Externo;Gas;Gas;m3;0
2020;8;772;Centros administrativos;JMD Centro;CALLE MAYOR, 72 28013 MADRID;CENTRO;PALACIO;43.970.082.290.410.800;4.474.124.142.600.910;-37.107.369.303.703;404.155.572.059.031;JuntaDistritoCentroSotano_Electricidad;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;
2020;8;2096;Centros culturales y bibliotecas;Biblioteca Eugenio Tr�as;PASEO FERNAN NU�EZ, 24 28009 MADRID;RETIRO;LOS JER�NIMOS;4.424.017.379.649.850;4.474.247.413.462.150;-3.678.915;40.416.859;AMBIBETRIAS_Electricidad_General;Externo;Energia activa;Activa Interruptor Gral;kWh;43805
2020;8;2096;Centros culturales y bibliotecas;Biblioteca Eugenio Tr�as;PASEO FERNAN NU�EZ, 24 28009 MADRID;RETIRO;LOS JER�NIMOS;4.424.017.379.649.850;4.474.247.413.462.150;-3.678.915;40.416.859;AMBIBETRIAS_Gas_General;Externo;Gas;Gas;m3;0
2020;8;2096;Centros culturales y bibliotecas;Biblioteca Eugenio Tr�as;PASEO FERNAN NU�EZ, 24 28009 MADRID;RETIRO;LOS JER�NIMOS;4.424.017.379.649.850;4.474.247.413.462.150;-3.678.915;40.416.859;AMBIBETRIAS_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;17472
2020;8;1083;Centros mixtos;Complejo La Vaguada;AVENIDA MONFORTE DE LEMOS, 38-40 28029 MADRID;FUENCARRAL-EL PARDO;EL PILAR;4.400.364.416.737.010;4.481.276.192.934.670;-37.074.566;404.800.101;AMLAVAGUADACT_Contador_General;Externo;Energia activa;Activa Contador Gral - Bus;kWh;NO DATA
2020;8;1083;Centros mixtos;Complejo La Vaguada;AVENIDA MONFORTE DE LEMOS, 38-40 28029 MADRID;FUENCARRAL-EL PARDO;EL PILAR;4.400.364.416.737.010;4.481.276.192.934.670;-37.074.566;404.800.101;AMLAVAGUADACT_Contador_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;NO DATA
2020;8;658;Centros escolares;CEIP Bolivia;CALLE VILLAVALIENTE, 29 28011 MADRID;LATINA;LUCERO;436.373.235.092.394;447.326.833.311.022;-374.987;404.076;AMCEIPBOLIVIA_Electricidad_General;Externo;Energia activa;Activa Interruptor Gral;kWh;NO DATA
2020;8;658;Centros escolares;CEIP Bolivia;CALLE VILLAVALIENTE, 29 28011 MADRID;LATINA;LUCERO;436.373.235.092.394;447.326.833.311.022;-374.987;404.076;AMCEIPBOLIVIA_Gas_General;Externo;Gas;Gas;m3;NO DATA
2020;8;658;Centros escolares;CEIP Bolivia;CALLE VILLAVALIENTE, 29 28011 MADRID;LATINA;LUCERO;436.373.235.092.394;447.326.833.311.022;-374.987;404.076;AMCEIPBOLIVIA_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;NO DATA
2020;8;509;Centros culturales y bibliotecas;Biblioteca La Elipa - Islas Filipinas;CALLE NUESTRA SE�ORA DEL VILLAR, 6 28017 MADRID;CIUDAD LINEAL;VENTAS;44.470.558.869.086.700;4.474.960.039.650.420;-3.651.823;40.423.435;AMBIBIFILIPINAS_Gas_General;Externo;Gas;Gas;m3;0
2020;8;509;Centros culturales y bibliotecas;Biblioteca La Elipa - Islas Filipinas;CALLE NUESTRA SE�ORA DEL VILLAR, 6 28017 MADRID;CIUDAD LINEAL;VENTAS;44.470.558.869.086.700;4.474.960.039.650.420;-3.651.823;40.423.435;AMBIBIFILIPINAS_Electricidad_General - AMBIBIFILIPINAS_Electricidad_CentroMayores - AMBIBIFILIPINAS_Electricidad_SocioCultural;Procesado;Energia activa;Ninguno;kWh;2681
2020;8;509;Centros culturales y bibliotecas;Biblioteca La Elipa - Islas Filipinas;CALLE NUESTRA SE�ORA DEL VILLAR, 6 28017 MADRID;CIUDAD LINEAL;VENTAS;44.470.558.869.086.700;4.474.960.039.650.420;-3.651.823;40.423.435;AMBIBIFILIPINAS_Gas_General*0,429;Procesado;Gas;Gas;m3;0
2020;8;582;Centros escolares;CEIP Isaac Peral;GLORIETA RUFINO NOVALVOS, 5 28025 MADRID;CARABANCHEL;PUERTA BONITA;43.796.783.319.165.600;4.470.923.828.634.290;-373.085;403.866;AMCEIPISAACPERAL_Electricidad_General;Externo;Energia activa;Activa Interruptor Gral;kWh;1440,8
2020;8;582;Centros escolares;CEIP Isaac Peral;GLORIETA RUFINO NOVALVOS, 5 28025 MADRID;CARABANCHEL;PUERTA BONITA;43.796.783.319.165.600;4.470.923.828.634.290;-373.085;403.866;AMCEIPISAACPERAL_Gas_General;Externo;Gas;Gas;m3;0
2020;8;582;Centros escolares;CEIP Isaac Peral;GLORIETA RUFINO NOVALVOS, 5 28025 MADRID;CARABANCHEL;PUERTA BONITA;43.796.783.319.165.600;4.470.923.828.634.290;-373.085;403.866;AMCEIPISAACPERAL_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;1,1
2020;8;167;Centros escolares;CEIP Ntra Sra Fuencisla;CALLE TOMELLOSO, 39 28026 MADRID;USERA;ALMENDRALES;4.407.450.145.335.650;4.470.201.385.031.260;-3.698.065;40.380.294;AMCPFUENCISLA_Electricidad_General;Externo;Energia activa;Activa Interruptor Gral;kWh;1999,7
2020;8;167;Centros escolares;CEIP Ntra Sra Fuencisla;CALLE TOMELLOSO, 39 28026 MADRID;USERA;ALMENDRALES;4.407.450.145.335.650;4.470.201.385.031.260;-3.698.065;40.380.294;AMCPFUENCISLA_Gas_General;Externo;Gas;Ninguno;m3;0
2020;8;167;Centros escolares;CEIP Ntra Sra Fuencisla;CALLE TOMELLOSO, 39 28026 MADRID;USERA;ALMENDRALES;4.407.450.145.335.650;4.470.201.385.031.260;-3.698.065;40.380.294;AMCPFUENCISLA_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.0A;kVAr;0,1
2020;8;844;Centros deportivos;CDM Orcasitas;AVENIDA RAFAELA YBARRA, 52 28026 MADRID;USERA;ZOFIO;4.394.930.177.554.650;4.469.717.279.646.020;-37.127.673.625.946;403.758.429.603.234;AMCDMORCASITASOFICINAS_GeneralBT_Oficinas;Externo;Energia activa;Activa Interruptor Gral;kWh;2224
2020;8;844;Centros deportivos;CDM Orcasitas;AVENIDA RAFAELA YBARRA, 52 28026 MADRID;USERA;ZOFIO;4.394.930.177.554.650;4.469.717.279.646.020;-37.127.673.625.946;403.758.429.603.234;AMCDMORCASITASVERANO_GeneralBT_Verano;Externo;Energia activa;Activa Interruptor Gral;kWh;20004
2020;8;844;Centros deportivos;CDM Orcasitas;AVENIDA RAFAELA YBARRA, 52 28026 MADRID;USERA;ZOFIO;4.394.930.177.554.650;4.469.717.279.646.020;-37.127.673.625.946;403.758.429.603.234;AMCDMORCASITASVERANO_GeneralBT_Verano;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;294
2020;8;844;Centros deportivos;CDM Orcasitas;AVENIDA RAFAELA YBARRA, 52 28026 MADRID;USERA;ZOFIO;4.394.930.177.554.650;4.469.717.279.646.020;-37.127.673.625.946;403.758.429.603.234;AMCDMORCASITASOFICINAS_GeneralBT_Oficinas;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;128
2020;8;49;Centros escolares;CEIP Claudio Moyano;CALLE CEA BERMUDEZ, 26 28003 MADRID;CHAMBER�;VALLEHERMOSO;43.988.449.311.509.900;4.476.723.648.591.680;-3.708.818;40.438.988;AMCPCMOYANO_Electricidad_General;Externo;Energia activa;Activa Interruptor Gral;kWh;1355,7
